Date,Open,High,Low,Close,Volume,Symbol
2025-03-24,255.31,259.7,253.73,257.55,9269617,WIPRO.NS
2025-03-25,260.04,262.62,257.51,259.08,12563930,WIPRO.NS
2025-03-26,260.04,260.28,255.02,255.64,7308412,WIPRO.NS
2025-03-27,258.13,261.52,257.75,260.23,14783522,WIPRO.NS
2025-03-28,259.08,259.9,250.1,250.72,14283389,WIPRO.NS
2025-04-01,248.9,251.44,247.13,251.05,8388635,WIPRO.NS
2025-04-02,251.24,253.87,249.62,252.01,7136992,WIPRO.NS
2025-04-03,248.47,249.05,244.07,245.08,12262561,WIPRO.NS
2025-04-04,241.87,242.78,234.08,235.47,14639785,WIPRO.NS
2025-04-07,220.89,233.13,217.97,232.22,13011904,WIPRO.NS
2025-04-08,233.99,238.53,233.13,236.38,13806651,WIPRO.NS
2025-04-09,230.12,231.65,223.71,226.24,19063559,WIPRO.NS
2025-04-11,234.23,234.23,227.87,229.21,11205821,WIPRO.NS
2025-04-15,234.27,234.27,230.74,233.27,10694621,WIPRO.NS
2025-04-16,233.27,237.53,230.59,236.76,16203319,WIPRO.NS
2025-04-17,224.67,227.34,221.94,226.48,54875421,WIPRO.NS
2025-04-21,226.96,230.21,226.96,227.96,16298364,WIPRO.NS
2025-04-22,227.96,228.49,223.23,223.85,18367713,WIPRO.NS
2025-04-23,226.77,234.56,225.72,232.89,31898042,WIPRO.NS
2025-04-24,234.04,234.37,230.88,232.08,23000820,WIPRO.NS
2025-04-25,233.22,235.33,227.58,230.31,16620430,WIPRO.NS
2025-04-28,229.92,231.31,228.25,229.92,14218414,WIPRO.NS
2025-04-29,230.98,232.89,229.3,230.79,16647246,WIPRO.NS
2025-04-30,230.93,232.7,228.68,230.88,14206640,WIPRO.NS
2025-05-02,231.4,234.99,230.16,231.05,10822257,WIPRO.NS
2025-05-05,233.27,236.01,232.03,232.86,12170446,WIPRO.NS
2025-05-06,233.75,235.09,230.03,230.58,8869045,WIPRO.NS
2025-05-07,225.63,233.7,225.63,233.31,9130056,WIPRO.NS
2025-05-08,232.42,235.02,228.79,230.95,11434833,WIPRO.NS
2025-05-09,226.2,232.27,226.1,231.37,10582438,WIPRO.NS
2025-05-12,234.31,246.6,234.11,245.97,19791711,WIPRO.NS
2025-05-13,245.65,245.65,239.6,240.51,11714159,WIPRO.NS
2025-05-14,240.51,242.53,239.72,241.82,8839105,WIPRO.NS
2025-05-15,242.07,245.79,239.6,245.29,12083645,WIPRO.NS
2025-05-16,245.7,245.7,242.38,243.13,6640387,WIPRO.NS
2025-05-19,243.13,243.54,240.23,240.68,6788784,WIPRO.NS
2025-05-20,241.87,243.4,238.35,238.73,9366429,WIPRO.NS
2025-05-21,238.73,241.02,237.19,239.89,5313593,WIPRO.NS
2025-05-22,238.05,238.9,234.23,235.13,11469037,WIPRO.NS
2025-05-23,235.28,239.48,234.8,236.48,7437642,WIPRO.NS
2025-05-26,237.56,239.82,237.29,239.24,3690751,WIPRO.NS
2025-05-27,239.95,239.95,237.09,237.33,6861143,WIPRO.NS
2025-05-28,238.61,239.14,236.1,236.55,6205160,WIPRO.NS
2025-05-29,238.67,240.67,237.19,239.14,11785042,WIPRO.NS
2025-05-30,239.01,240.07,237.59,238.69,13858429,WIPRO.NS
2025-06-02,236.71,237.5,235.37,236.79,5846259,WIPRO.NS
2025-06-03,237.09,238.53,234.92,235.39,8573438,WIPRO.NS
2025-06-04,235.67,238.83,235.67,236.0,6698150,WIPRO.NS
2025-06-05,236.04,238.52,236.02,237.04,6468060,WIPRO.NS
2025-06-06,236.23,238.99,236.23,237.66,4445411,WIPRO.NS
