Date,Open,High,Low,Close,Volume,Symbol
2024-11-06,2469.61,2476.39,2449.78,2455.37,1219166,HINDUNILVR.NS
2024-11-07,2455.37,2464.41,2421.4,2430.63,1322446,HINDUNILVR.NS
2024-11-08,2438.93,2469.66,2422.58,2462.25,1700877,HINDUNILVR.NS
2024-11-11,2463.52,2469.32,2430.19,2445.9,1175577,HINDUNILVR.NS
2024-11-12,2449.78,2451.69,2411.48,2416.88,1624222,HINDUNILVR.NS
2024-11-13,2417.47,2427.98,2405.99,2420.27,1262017,HINDUNILVR.NS
2024-11-14,2415.8,2420.03,2340.49,2345.9,2443393,HINDUNILVR.NS
2024-11-18,2357.63,2381.05,2332.69,2378.98,1374215,HINDUNILVR.NS
2024-11-19,2387.82,2395.97,2361.51,2366.66,1133370,HINDUNILVR.NS
2024-11-21,2380.8,2380.8,2333.03,2339.61,1291829,HINDUNILVR.NS
2024-11-22,2347.61,2407.66,2334.75,2400.93,1696471,HINDUNILVR.NS
2024-11-25,2425.23,2460.28,2413.06,2426.65,4368045,HINDUNILVR.NS
2024-11-26,2441.19,2449.73,2415.8,2434.26,982442,HINDUNILVR.NS
2024-11-27,2430.29,2447.76,2413.45,2441.82,948232,HINDUNILVR.NS
2024-11-28,2440.94,2493.13,2408.73,2417.57,2540530,HINDUNILVR.NS
2024-11-29,2410.6,2462.05,2410.6,2450.91,1795164,HINDUNILVR.NS
2024-12-02,2439.96,2445.36,2415.95,2434.21,1006993,HINDUNILVR.NS
2024-12-03,2435.05,2446.29,2421.3,2437.85,1641588,HINDUNILVR.NS
2024-12-04,2436.13,2447.81,2412.02,2419.83,1321495,HINDUNILVR.NS
2024-12-05,2420.91,2469.41,2405.64,2449.38,2071795,HINDUNILVR.NS
2024-12-06,2449.78,2450.56,2430.14,2438.78,1308086,HINDUNILVR.NS
2024-12-09,2420.32,2432.05,2340.1,2357.24,3385021,HINDUNILVR.NS
2024-12-10,2365.04,2369.26,2345.01,2353.9,2063838,HINDUNILVR.NS
2024-12-11,2361.41,2365.68,2341.77,2357.82,1718225,HINDUNILVR.NS
2024-12-12,2341.82,2356.45,2295.62,2302.45,3231056,HINDUNILVR.NS
2024-12-13,2302.45,2351.15,2291.16,2346.78,2260902,HINDUNILVR.NS
2024-12-16,2346.98,2349.63,2320.17,2323.26,1247552,HINDUNILVR.NS
2024-12-17,2310.7,2336.86,2310.7,2320.42,2131569,HINDUNILVR.NS
2024-12-18,2307.45,2339.81,2307.45,2316.44,988403,HINDUNILVR.NS
2024-12-19,2304.46,2343.69,2293.66,2317.08,1655915,HINDUNILVR.NS
2024-12-20,2309.47,2330.48,2282.52,2291.6,2069691,HINDUNILVR.NS
2024-12-23,2294.64,2309.12,2273.29,2296.51,1066199,HINDUNILVR.NS
