Date,Open,High,Low,Close,Volume,Symbol
2025-02-10,1850.24,1850.24,1824.6,1826.25,3828734,INFY.NS
2025-02-11,1828.97,1848.3,1816.25,1821.74,4411601,INFY.NS
2025-02-12,1830.82,1840.14,1793.91,1809.6,5633947,INFY.NS
2025-02-13,1814.79,1819.65,1782.89,1790.27,5237744,INFY.NS
2025-02-14,1800.71,1805.86,1775.8,1803.04,5292961,INFY.NS
2025-02-17,1785.7,1799.5,1769.77,1789.35,4428956,INFY.NS
2025-02-18,1789.35,1808.14,1784.78,1798.72,4365260,INFY.NS
2025-02-19,1794.3,1796.05,1753.99,1758.75,4611411,INFY.NS
2025-02-20,1753.65,1778.37,1753.65,1772.69,2218020,INFY.NS
2025-02-21,1769.43,1777.25,1754.28,1762.83,3379879,INFY.NS
2025-02-24,1748.31,1756.03,1699.94,1713.39,7594720,INFY.NS
2025-02-25,1694.99,1727.33,1694.99,1716.89,5092963,INFY.NS
2025-02-27,1704.75,1724.81,1700.77,1713.59,5757079,INFY.NS
2025-02-28,1704.6,1704.65,1634.09,1639.19,12182167,INFY.NS
2025-03-03,1643.66,1678.91,1643.66,1659.49,7504969,INFY.NS
2025-03-04,1646.28,1650.16,1622.0,1639.77,6759673,INFY.NS
2025-03-05,1643.8,1683.14,1643.8,1662.31,8180782,INFY.NS
2025-03-06,1665.7,1672.79,1642.49,1666.53,10610547,INFY.NS
2025-03-07,1654.15,1655.99,1627.34,1637.54,8019331,INFY.NS
2025-03-10,1637.54,1669.59,1628.02,1652.54,7558981,INFY.NS
2025-03-11,1631.71,1631.71,1590.0,1613.84,12671234,INFY.NS
2025-03-12,1589.85,1589.85,1518.85,1545.12,14870008,INFY.NS
2025-03-13,1553.28,1559.89,1525.16,1534.44,7822888,INFY.NS
2025-03-17,1500.74,1548.18,1500.74,1544.35,7526032,INFY.NS
2025-03-18,1544.35,1544.35,1544.35,1544.35,0,INFY.NS
2025-03-19,1556.92,1556.92,1527.59,1540.95,7387068,INFY.NS
2025-03-20,1546.24,1584.99,1546.24,1569.11,7186750,INFY.NS
2025-03-21,1532.59,1557.8,1518.7,1546.77,10074677,INFY.NS
2025-03-24,1552.02,1560.91,1527.49,1546.97,8857726,INFY.NS
2025-03-25,1558.87,1589.12,1558.87,1581.64,9890140,INFY.NS
2025-03-26,1579.26,1590.67,1549.15,1553.48,6651302,INFY.NS
2025-03-27,1549.69,1573.39,1540.41,1557.46,9426573,INFY.NS
2025-03-28,1544.3,1552.5,1515.16,1525.5,6799047,INFY.NS
2025-04-01,1495.01,1502.92,1474.22,1482.62,12680733,INFY.NS
2025-04-02,1491.07,1510.93,1491.07,1505.59,6193478,INFY.NS
2025-04-03,1490.54,1490.54,1442.36,1453.49,10459504,INFY.NS
2025-04-04,1418.52,1429.69,1406.38,1409.92,9590254,INFY.NS
2025-04-07,1313.14,1365.49,1269.43,1356.6,21715252,INFY.NS
2025-04-08,1389.87,1414.63,1374.33,1387.73,12805001,INFY.NS
2025-04-09,1364.66,1368.94,1342.18,1363.35,8546854,INFY.NS
2025-04-11,1370.69,1397.44,1356.89,1368.94,12567440,INFY.NS
2025-04-15,1404.05,1406.09,1368.5,1385.01,10178530,INFY.NS
2025-04-16,1384.04,1386.47,1356.65,1372.48,12022740,INFY.NS
2025-04-17,1357.82,1388.7,1338.68,1378.7,14264227,INFY.NS
2025-04-21,1369.47,1429.5,1369.47,1409.29,15648970,INFY.NS
2025-04-22,1398.61,1398.61,1378.5,1381.9,9399738,INFY.NS
2025-04-23,1404.44,1445.04,1398.22,1432.51,11136642,INFY.NS
2025-04-24,1427.65,1440.28,1419.49,1429.11,7114292,INFY.NS
2025-04-25,1433.09,1458.54,1421.43,1437.65,8329979,INFY.NS
2025-04-28,1437.65,1446.78,1423.18,1439.5,5886253,INFY.NS
2025-04-29,1439.4,1466.4,1431.73,1454.46,8056743,INFY.NS
2025-04-30,1453.78,1465.43,1439.98,1456.98,7704183,INFY.NS
2025-05-02,1456.59,1479.42,1453.19,1463.59,7402310,INFY.NS
2025-05-05,1471.45,1479.22,1459.6,1465.24,4282493,INFY.NS
2025-05-06,1462.71,1472.04,1456.01,1468.05,4270530,INFY.NS
2025-05-07,1456.88,1475.14,1453.58,1464.95,5691799,INFY.NS
2025-05-08,1464.65,1472.91,1458.05,1467.96,8424409,INFY.NS
2025-05-09,1457.56,1467.96,1451.15,1464.27,4478653,INFY.NS
2025-05-12,1492.82,1585.09,1487.96,1580.14,11372857,INFY.NS
2025-05-13,1562.75,1565.86,1519.63,1523.51,12846210,INFY.NS
2025-05-14,1528.76,1549.15,1524.39,1546.63,4870057,INFY.NS
2025-05-15,1544.1,1572.08,1525.84,1566.64,11151167,INFY.NS
2025-05-16,1566.25,1566.25,1536.04,1544.2,4576751,INFY.NS
2025-05-19,1531.19,1539.44,1510.98,1514.97,8855798,INFY.NS
2025-05-20,1524.87,1537.98,1513.22,1515.74,7143998,INFY.NS
2025-05-21,1522.83,1525.84,1507.49,1523.42,4157309,INFY.NS
2025-05-22,1510.79,1515.94,1495.73,1503.02,6158990,INFY.NS
2025-05-23,1505.45,1541.58,1505.45,1519.82,5038421,INFY.NS
2025-05-26,1521.57,1538.28,1517.78,1535.07,3170102,INFY.NS
2025-05-27,1534.49,1537.4,1511.66,1524.97,7775714,INFY.NS
2025-05-28,1535.56,1542.06,1524.87,1526.62,3623370,INFY.NS
2025-05-29,1543.33,1562.65,1531.28,1540.02,8609500,INFY.NS
2025-05-30,1547.31,1548.3,1531.65,1539.14,13148092,INFY.NS
2025-06-02,1536.48,1536.48,1515.79,1530.37,4374509,INFY.NS
2025-06-03,1535.49,1543.67,1512.45,1519.73,6853403,INFY.NS
2025-06-04,1519.73,1533.82,1518.16,1527.81,4548307,INFY.NS
2025-06-05,1524.56,1544.06,1518.36,1530.86,6948539,INFY.NS
2025-06-06,1531.26,1545.24,1519.83,1540.22,3960020,INFY.NS
2025-06-09,1554.21,1564.06,1547.31,1549.18,2903202,INFY.NS
2025-06-10,1560.12,1583.26,1553.71,1571.94,8591925,INFY.NS
2025-06-11,1566.12,1609.95,1566.12,1606.51,10597410,INFY.NS
2025-06-12,1592.62,1603.45,1574.0,1584.35,10483574,INFY.NS
2025-06-13,1552.24,1584.74,1546.52,1577.84,6968315,INFY.NS
2025-06-16,1575.88,1610.15,1573.02,1599.32,5591842,INFY.NS
2025-06-17,1596.26,1622.56,1591.24,1615.17,7622083,INFY.NS
2025-06-18,1596.56,1619.9,1596.56,1608.28,5629707,INFY.NS
2025-06-19,1599.41,1605.42,1587.2,1594.0,5147760,INFY.NS
2025-06-20,1594.59,1606.11,1584.64,1598.43,9202821,INFY.NS
