Date,Open,High,Low,Close,Volume,Symbol
2025-03-18,708.92,708.92,708.92,708.92,0,SBIN.NS
2025-03-19,725.04,734.55,724.55,730.43,7604850,SBIN.NS
2025-03-20,733.28,737.88,729.55,734.8,6963197,SBIN.NS
2025-03-21,735.19,740.73,732.3,738.37,9577327,SBIN.NS
2025-03-24,743.08,767.54,740.24,765.43,12095064,SBIN.NS
2025-03-25,768.47,770.53,754.06,757.64,15190143,SBIN.NS
2025-03-26,756.8,760.77,746.46,748.96,7711852,SBIN.NS
2025-03-27,748.77,760.53,745.53,757.1,15648616,SBIN.NS
2025-03-28,756.9,763.27,751.9,756.31,7628185,SBIN.NS
2025-04-01,751.71,767.34,748.18,756.51,7011125,SBIN.NS
2025-04-02,757.1,761.71,749.26,760.68,5458436,SBIN.NS
2025-04-03,754.84,769.25,754.79,763.86,7956680,SBIN.NS
2025-04-04,763.76,767.49,749.94,752.34,8231194,SBIN.NS
2025-04-07,715.63,738.86,715.63,732.2,14923235,SBIN.NS
2025-04-08,745.04,758.76,743.23,753.47,12911288,SBIN.NS
2025-04-09,751.9,752.83,726.41,727.59,11319387,SBIN.NS
2025-04-11,744.06,744.75,731.32,739.01,9360327,SBIN.NS
2025-04-15,754.84,755.53,742.2,748.47,7859090,SBIN.NS
2025-04-16,748.47,759.5,745.53,756.56,12536694,SBIN.NS
2025-04-17,756.8,785.23,752.05,781.75,27034818,SBIN.NS
2025-04-21,787.19,808.12,785.63,800.62,16398507,SBIN.NS
2025-04-22,804.99,819.05,797.98,806.21,25117557,SBIN.NS
2025-04-23,809.74,814.64,794.15,797.44,12104382,SBIN.NS
2025-04-24,796.75,802.88,795.18,797.39,12713521,SBIN.NS
2025-04-25,798.96,802.88,771.51,782.93,13131038,SBIN.NS
2025-04-28,782.93,806.6,781.7,801.26,11317611,SBIN.NS
2025-04-29,803.86,812.68,793.08,796.56,11283059,SBIN.NS
2025-04-30,795.53,795.53,769.06,773.13,25635764,SBIN.NS
2025-05-02,774.79,787.59,773.47,781.02,14720184,SBIN.NS
2025-05-05,766.61,783.27,766.61,774.45,23986447,SBIN.NS
2025-05-06,778.32,783.42,755.92,758.86,18869468,SBIN.NS
2025-05-07,750.24,767.0,749.5,760.82,15586266,SBIN.NS
2025-05-08,763.67,771.02,748.96,753.86,14491673,SBIN.NS
2025-05-09,741.61,766.31,740.63,763.91,13578216,SBIN.NS
2025-05-12,783.27,788.08,777.39,785.87,15096824,SBIN.NS
2025-05-13,782.88,791.75,781.51,785.97,13909596,SBIN.NS
2025-05-14,789.89,791.6,780.63,784.94,9281719,SBIN.NS
2025-05-15,788.61,793.52,778.86,791.85,17058854,SBIN.NS
2025-05-16,804.0,804.0,791.0,792.1,14733924,SBIN.NS
2025-05-19,792.1,801.4,792.1,795.0,10666184,SBIN.NS
2025-05-20,798.15,799.4,783.8,785.65,11324667,SBIN.NS
2025-05-21,787.0,791.0,779.1,787.1,8206040,SBIN.NS
2025-05-22,788.0,788.2,780.3,785.25,7355826,SBIN.NS
2025-05-23,787.9,794.95,786.2,790.5,5534158,SBIN.NS
2025-05-26,792.0,797.55,789.2,794.4,4965466,SBIN.NS
2025-05-27,794.4,801.35,790.05,793.7,11995043,SBIN.NS
2025-05-28,794.5,798.9,792.65,796.55,6873519,SBIN.NS
2025-05-29,799.0,800.4,791.35,797.35,14034127,SBIN.NS
2025-05-30,798.0,814.5,792.6,812.3,22037314,SBIN.NS
2025-06-02,812.85,822.55,809.2,813.65,26891575,SBIN.NS
2025-06-03,816.2,818.4,805.15,809.8,14247597,SBIN.NS
2025-06-04,817.0,817.0,805.25,806.5,9607927,SBIN.NS
2025-06-05,808.7,811.7,802.85,806.0,13595507,SBIN.NS
2025-06-06,806.65,816.45,803.1,813.05,17163935,SBIN.NS
2025-06-09,817.4,824.5,815.7,820.05,12793040,SBIN.NS
2025-06-10,821.0,822.05,814.6,817.05,6560513,SBIN.NS
2025-06-11,817.0,820.6,813.05,815.05,7197825,SBIN.NS
2025-06-12,816.0,816.5,801.2,805.95,13448521,SBIN.NS
2025-06-13,786.25,796.3,786.25,792.35,11377117,SBIN.NS
2025-06-16,792.5,795.4,786.15,792.5,8085001,SBIN.NS
2025-06-17,794.0,798.85,790.55,792.3,7753156,SBIN.NS
2025-06-18,792.5,795.5,788.35,791.9,5710169,SBIN.NS
2025-06-19,792.35,793.25,781.7,785.1,11824333,SBIN.NS
2025-06-20,787.5,799.45,786.1,796.15,11367669,SBIN.NS
2025-06-23,790.0,794.95,788.5,790.2,5549253,SBIN.NS
2025-06-24,799.0,806.65,793.65,795.4,11402190,SBIN.NS
